ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
38,0.7842660546302795,0.03886010870337486,0.038804031908512115,0.0745113417506218,0.06355839967727661
39,0.3332890570163727,0.05582377314567566,0.06965138018131256,0.37669551372528076,0.16454024612903595
40,0.519167423248291,0.05230596661567688,0.06198799982666969,0.08311310410499573,0.28342553973197937
41,0.06374946236610413,0.05491543561220169,0.061220403760671616,0.37172797322273254,0.4483867287635803
42,0.03688377887010574,0.04631083086133003,0.04505487158894539,0.03685908019542694,0.8348913788795471
43,0.4085386097431183,0.058920226991176605,0.07013712078332901,0.10749636590480804,0.35490772128105164
44,0.03943679481744766,0.03942001610994339,0.04852897673845291,0.03941038250923157,0.8332038521766663
45,0.2355920970439911,0.06676901876926422,0.09965464472770691,0.09548825025558472,0.5024960041046143
46,0.47436976432800293,0.06314057856798172,0.07150892913341522,0.07759242504835129,0.31338825821876526
47,0.3832254707813263,0.05884205549955368,0.07799575477838516,0.17775659263134003,0.30218014121055603
48,0.3940219283103943,0.05967828258872032,0.06362562626600266,0.3025329113006592,0.18014122545719147
49,0.34652945399284363,0.05737120658159256,0.069773830473423,0.36980727314949036,0.15651828050613403
50,0.08291741460561752,0.06967659294605255,0.08943669497966766,0.17950809001922607,0.5784611701965332
51,0.396210640668869,0.04916501045227051,0.06056365370750427,0.04991896077990532,0.4441417455673218
52,0.2940271496772766,0.04972028732299805,0.0658012330532074,0.454802930355072,0.13564836978912354
53,0.7978051900863647,0.04127207398414612,0.04121251776814461,0.043480221182107925,0.076229989528656
54,0.19141346216201782,0.06435305625200272,0.08979309350252151,0.051884591579437256,0.6025558114051819
55,0.03509422019124031,0.13508228957653046,0.14881445467472076,0.04834838956594467,0.6326606273651123
56,0.38566362857818604,0.06320886313915253,0.08473163843154907,0.18079975247383118,0.28559610247612
57,0.5372533202171326,0.05500614643096924,0.05701417475938797,0.193548783659935,0.15717758238315582
58,0.03810659795999527,0.06158104166388512,0.044272761791944504,0.03901438042521477,0.8170252442359924
59,0.04685995727777481,0.05050814151763916,0.11047480255365372,0.047348640859127045,0.7448084950447083
60,0.7623422741889954,0.038513582199811935,0.03845800459384918,0.09525435417890549,0.06543175131082535
61,0.453978031873703,0.07418397068977356,0.07969386130571365,0.08153309673070908,0.31061097979545593
62,0.2991970181465149,0.06019590049982071,0.07979027926921844,0.38045379519462585,0.18036304414272308
63,0.44809192419052124,0.055544015020132065,0.06611815840005875,0.13660621643066406,0.2936397194862366
64,0.03568756952881813,0.08046593517065048,0.04239249229431152,0.0356636717915535,0.805790364742279
65,0.046005044132471085,0.06297086924314499,0.0901561975479126,0.04870246723294258,0.7521653771400452
66,0.5394161343574524,0.05377647280693054,0.06401412934064865,0.18361756205558777,0.15917569398880005
67,0.7579116225242615,0.041462644934654236,0.04140280932188034,0.043680984526872635,0.11554192751646042
68,0.09352815896272659,0.05438876897096634,0.13901622593402863,0.5242962837219238,0.18877056241035461
69,0.42103952169418335,0.06236569210886955,0.07513153553009033,0.26291170716285706,0.1785515695810318
70,0.04281791299581528,0.04615141078829765,0.09671445190906525,0.043534524738788605,0.7707816362380981
71,0.04877621680498123,0.08934976160526276,0.11434847116470337,0.0508636012673378,0.6966619491577148
72,0.7889242768287659,0.040812648832798004,0.04075375199317932,0.058528125286102295,0.0709812119603157
73,0.03669887036085129,0.03757286071777344,0.0591907761991024,0.03757311776280403,0.828964352607727
74,0.42001643776893616,0.06221415102481842,0.07494897395372391,0.25412875413894653,0.18869167566299438
75,0.03474646434187889,0.10836787521839142,0.038464516401290894,0.0347231961786747,0.7836979627609253
76,0.3911316692829132,0.05392276495695114,0.0612320639193058,0.05153052136301994,0.4421829581260681
77,0.7839151620864868,0.041901443153619766,0.04184097424149513,0.04486466571688652,0.08747778832912445
78,0.2651115357875824,0.05883101746439934,0.2011130303144455,0.06333450227975845,0.411609947681427
79,0.37565696239471436,0.056449368596076965,0.07482422143220901,0.33906614780426025,0.1540033370256424
80,0.804165780544281,0.039595771580934525,0.03897624462842941,0.03945174440741539,0.07781046628952026
81,0.03666870296001434,0.05187200754880905,0.04479214921593666,0.03664414584636688,0.8300229907035828
82,0.04059786722064018,0.051911063492298126,0.06820910423994064,0.04156499728560448,0.7977169752120972
83,0.5315539240837097,0.05416761338710785,0.06447973847389221,0.19501717388629913,0.1547814905643463
84,0.03737681359052658,0.03735152259469032,0.06406626850366592,0.037351783365011215,0.8238535523414612
85,0.2881854176521301,0.05831063911318779,0.0772913470864296,0.40149831771850586,0.17471429705619812
86,0.05278531834483147,0.06541559845209122,0.13127009570598602,0.05059324949979782,0.6999357342720032
87,0.08335691690444946,0.05509046092629433,0.14906248450279236,0.27345824241638184,0.4390318691730499
88,0.5063661932945251,0.054788727313280106,0.0627555176615715,0.2266167253255844,0.14947283267974854
89,0.04607667401432991,0.04966387152671814,0.1040751188993454,0.04684782400727272,0.753336489200592
90,0.7276033759117126,0.04740436002612114,0.04733595997095108,0.05075674131512642,0.1268995702266693
91,0.05362299457192421,0.05779769644141197,0.34006425738334656,0.05418219044804573,0.4943329095840454
92,0.04827607050538063,0.052034493535757065,0.1850605607032776,0.04877950996160507,0.6658493876457214
93,0.7997754812240601,0.041374001652002335,0.041314296424388885,0.04358759894967079,0.0739486888051033
94,0.33644333481788635,0.05923110246658325,0.07851143926382065,0.35656386613845825,0.16925020515918732
95,0.27289897203445435,0.06675291806459427,0.09205633401870728,0.07186281681060791,0.496428906917572
96,0.39678651094436646,0.061486855149269104,0.07407280802726746,0.29189643263816833,0.17575737833976746
97,0.36127614974975586,0.0536317452788353,0.06522595882415771,0.35597047209739685,0.16389571130275726
98,0.03729131817817688,0.0372660867869854,0.04555269703269005,0.03726634383201599,0.8426235318183899
99,0.2942434847354889,0.052802857011556625,0.06247808039188385,0.05128493905067444,0.5391906499862671
100,0.39784443378448486,0.053169362246990204,0.07047653943300247,0.3239254057407379,0.15458422899246216
101,0.7865339517593384,0.04068899154663086,0.0406302772462368,0.043566472828388214,0.08858026564121246
102,0.43164628744125366,0.05911770835518837,0.06631753593683243,0.13875244557857513,0.3041660487651825
103,0.36263710260391235,0.06327707320451736,0.07622946798801422,0.3012852966785431,0.19657109677791595
104,0.45438992977142334,0.05374564230442047,0.0870668813586235,0.23783598840236664,0.16696159541606903
105,0.42022743821144104,0.05779857560992241,0.06880193203687668,0.13512763381004333,0.31804442405700684
106,0.4972221553325653,0.0539763905107975,0.0642521008849144,0.22363875806331635,0.16091059148311615
107,0.32237708568573,0.05848586559295654,0.07419951260089874,0.36781612038612366,0.17712140083312988
108,0.07034856081008911,0.0564042292535305,0.09089875221252441,0.3952641189098358,0.38708430528640747
109,0.8219340443611145,0.03952253609895706,0.03890417516231537,0.03937878832221031,0.06026042252779007
110,0.33704546093940735,0.051771290600299835,0.1517837941646576,0.15377674996852875,0.3056226968765259
111,0.3424152433872223,0.056402046233415604,0.07037289440631866,0.3714708387851715,0.15933899581432343
112,0.4997173249721527,0.054477959871292114,0.06239955872297287,0.22768239676952362,0.15572276711463928
113,0.30268359184265137,0.05691685527563095,0.07101522386074066,0.40654730796813965,0.16283705830574036
114,0.3092968165874481,0.05638345703482628,0.06733319908380508,0.39183056354522705,0.17515599727630615
115,0.04935559257864952,0.05319806933403015,0.09858371317386627,0.04997580870985985,0.7488868236541748
116,0.5936479568481445,0.05334781855344772,0.05327083542943001,0.14699983596801758,0.15273357927799225
117,0.6062263250350952,0.05003131181001663,0.04995910823345184,0.15739062428474426,0.13639263808727264
118,0.07928928732872009,0.06662783026695251,0.14556154608726501,0.5096309781074524,0.19889040291309357
119,0.10913291573524475,0.04691838473081589,0.10951703786849976,0.6187884211540222,0.11564327776432037
120,0.2537352740764618,0.06947385519742966,0.10369168967008591,0.0870269164443016,0.4860723316669464
121,0.7936127781867981,0.04105519503355026,0.04099595174193382,0.04325173795223236,0.08108432590961456
122,0.7964573502540588,0.041202347725629807,0.041142892092466354,0.04411613568663597,0.07708130031824112
123,0.7978051900863647,0.04127207398414612,0.04121251776814461,0.043480221182107925,0.076229989528656
124,0.03810659795999527,0.06158104166388512,0.044272761791944504,0.03901438042521477,0.8170252442359924
125,0.04304404929280281,0.06644193828105927,0.05469927191734314,0.040857356041669846,0.7949573993682861
126,0.8077448606491089,0.03885141387581825,0.03823256492614746,0.052609894424676895,0.06256124377250671
127,0.236188143491745,0.054599836468696594,0.2684260308742523,0.05877942964434624,0.38200658559799194
128,0.7523049712181091,0.043026216328144073,0.04296412691473961,0.05734477937221527,0.10435996204614639
129,0.791418194770813,0.04094166308641434,0.04088258370757103,0.043837014585733414,0.08292053639888763
130,0.7705455422401428,0.04118681699037552,0.04112737998366356,0.04911817982792854,0.09802204370498657
131,0.4261671304702759,0.06135987117886543,0.0725758820772171,0.2645640969276428,0.17533305287361145
132,0.7919764518737793,0.040970541536808014,0.04091142117977142,0.04316255450248718,0.08297902345657349
133,0.8048778176307678,0.041607096791267395,0.04136309772729874,0.04435225576162338,0.06779971718788147
134,0.44491279125213623,0.05742568150162697,0.06792255491018295,0.2731882333755493,0.15655077993869781
135,0.37660956382751465,0.06249377131462097,0.08283613622188568,0.17861779034137726,0.29944270849227905
136,0.4288276731967926,0.057687368243932724,0.07066745311021805,0.2665279805660248,0.17628946900367737
137,0.3037398159503937,0.06195151433348656,0.08211737126111984,0.2242753654718399,0.32791590690612793
138,0.03880287706851959,0.039726972579956055,0.06519331783056259,0.03972724825143814,0.81654953956604
139,0.3056544363498688,0.05172597989439964,0.06615643948316574,0.4353460371494293,0.141117125749588
140,0.398131400346756,0.059273574501276016,0.0631941556930542,0.30048131942749023,0.17891959846019745
141,0.5611369013786316,0.05346796289086342,0.053390808403491974,0.17374180257320404,0.15826252102851868
142,0.13111785054206848,0.22455470263957977,0.060782983899116516,0.049814190715551376,0.5337302684783936
143,0.3311116397380829,0.05603411793708801,0.07427379488945007,0.3858233094215393,0.1527571678161621
144,0.2882961332798004,0.054664406925439835,0.0693960189819336,0.44492706656455994,0.14271633327007294
145,0.5040609240531921,0.05477124825119972,0.06519828736782074,0.22654443979263306,0.14942514896392822
146,0.31816983222961426,0.053843963891267776,0.06841772049665451,0.39968404173851013,0.15988440811634064
147,0.2969846725463867,0.06727474182844162,0.08433233201503754,0.23586443066596985,0.3155438005924225
148,0.27484261989593506,0.056933384388685226,0.07546579092741013,0.4209025800228119,0.1718556433916092
149,0.04409216716885567,0.047524865716695786,0.11003325879573822,0.04483010619878769,0.753519594669342
150,0.1279032677412033,0.08633746951818466,0.07866950333118439,0.04545712471008301,0.6616326570510864
151,0.3058098256587982,0.056791771203279495,0.17891685664653778,0.06113915517926216,0.39734241366386414
152,0.04666494205594063,0.04933987557888031,0.17046190798282623,0.04625344276428223,0.6872798204421997
153,0.6581507325172424,0.05268546938896179,0.05260943993926048,0.09066983312368393,0.14588452875614166
154,0.06984539330005646,0.058692000806331635,0.1255435198545456,0.28258010745048523,0.4633389413356781
155,0.7280556559562683,0.04383976012468338,0.04358268156647682,0.08196570724248886,0.10255617648363113
156,0.7125201225280762,0.04285839572548866,0.0427965484559536,0.07529503107070923,0.12652985751628876
157,0.28599902987480164,0.05626819282770157,0.07020588219165802,0.417679101228714,0.16984772682189941
158,0.034697096794843674,0.10821390897035599,0.03840986639261246,0.03467385843396187,0.7840052843093872
159,0.36505836248397827,0.05662846565246582,0.07581289857625961,0.16820408403873444,0.33429616689682007
160,0.3988678753376007,0.0607617050409317,0.07443354278802872,0.29206904768943787,0.1738678514957428
161,0.47824403643608093,0.057072680443525314,0.06875507533550262,0.22688639163970947,0.16904181241989136
162,0.5389660000801086,0.05444547161459923,0.06481049209833145,0.18590186536312103,0.15587615966796875
163,0.03880220651626587,0.05126531794667244,0.05312677100300789,0.04027016460895538,0.816535472869873
164,0.7936127781867981,0.04105519503355026,0.04099595174193382,0.04325173795223236,0.08108432590961456
165,0.3246293067932129,0.05555299296975136,0.0705893263220787,0.3768015503883362,0.17242678999900818
166,0.7936127781867981,0.04105519503355026,0.04099595174193382,0.04325173795223236,0.08108432590961456
167,0.4713279902935028,0.05753374844789505,0.06589968502521515,0.2407810240983963,0.16445758938789368
168,0.43857187032699585,0.05876936390995979,0.07079905271530151,0.2715270221233368,0.16033264994621277
169,0.5804567337036133,0.058380987495183945,0.058857765048742294,0.13292919099330902,0.16937530040740967
170,0.7864841818809509,0.04068641737103462,0.04062770679593086,0.05960848927497864,0.07259323447942734
171,0.05545390024781227,0.05977114662528038,0.31674543023109436,0.0560322068631649,0.5119973421096802
172,0.4755290448665619,0.057096730917692184,0.06199376657605171,0.23145133256912231,0.1739290952682495
173,0.34455612301826477,0.05748709291219711,0.0761997327208519,0.35105472803115845,0.17070230841636658
174,0.328424334526062,0.05601055547595024,0.07424256950616837,0.38851630687713623,0.15280619263648987
175,0.3938159644603729,0.06102653592824936,0.07351826876401901,0.2897111773490906,0.18192800879478455
176,0.32031288743019104,0.056567300111055374,0.06804319471120834,0.05608389899134636,0.4989927411079407
177,0.29087960720062256,0.0697484165430069,0.08290573209524155,0.3974630534648895,0.15900322794914246
178,0.5312513709068298,0.049103617668151855,0.04903275892138481,0.11021336913108826,0.26039889454841614
179,0.4659329950809479,0.07246401906013489,0.07537670433521271,0.08242195844650269,0.30380433797836304
180,0.04602430388331413,0.04985494166612625,0.09661945700645447,0.0524158775806427,0.7550854086875916
181,0.03702384606003761,0.11547063291072845,0.04397983103990555,0.03699905797839165,0.7665266394615173
182,0.3010668158531189,0.05115368217229843,0.06340637058019638,0.05533728003501892,0.5290358662605286
183,0.5347924828529358,0.05449763312935829,0.06487258523702621,0.19011278450489044,0.15572451055049896
184,0.059415556490421295,0.05003305524587631,0.09771384298801422,0.26398003101348877,0.5288574695587158
185,0.39368799328804016,0.05355500429868698,0.06682063639163971,0.32741618156433105,0.1585201621055603
186,0.3379645049571991,0.05711255222558975,0.07570327818393707,0.37217944860458374,0.15704023838043213
187,0.03579086810350418,0.08069884032011032,0.03962067887187004,0.03576689958572388,0.8081226944923401
188,0.43857187032699585,0.05876936390995979,0.07079905271530151,0.2715270221233368,0.16033264994621277
189,0.704990565776825,0.04807005450129509,0.048000700771808624,0.07186510413885117,0.1270735263824463
190,0.8001620769500732,0.04042424261569977,0.040365904569625854,0.05551159009337425,0.0635361298918724
191,0.3249152600765228,0.054985497146844864,0.07032529264688492,0.39963263273239136,0.15014134347438812
192,0.3808956742286682,0.05551973357796669,0.07359198480844498,0.3373320698738098,0.15266053378582
193,0.13078148663043976,0.06581585109233856,0.08047444373369217,0.1305304318666458,0.5923977494239807
194,0.550892174243927,0.05719313770532608,0.06521947681903839,0.06879939883947372,0.2578957676887512
195,0.7767907977104187,0.039481762796640396,0.03942478820681572,0.06232115998864174,0.08198153227567673
196,0.5953512191772461,0.06227169930934906,0.06218183785676956,0.06381499022245407,0.2163802832365036
197,0.49841567873954773,0.05563031882047653,0.0637194812297821,0.23046571016311646,0.15176883339881897
198,0.4984961748123169,0.05434483289718628,0.06469069421291351,0.22712601721286774,0.1553422212600708
199,0.35927367210388184,0.05849555879831314,0.07481458783149719,0.3479487895965576,0.1594674289226532
200,0.5100771188735962,0.05425768345594406,0.07184750586748123,0.19091922044754028,0.17289845645427704
201,0.03976576030254364,0.05767151713371277,0.06681106239557266,0.04071306437253952,0.7950385808944702
202,0.34991544485092163,0.05739370360970497,0.0760759487748146,0.17469266057014465,0.34192225337028503
203,0.5522089004516602,0.05238504707813263,0.05230945348739624,0.18497031927108765,0.15812629461288452
204,0.515204906463623,0.06679154187440872,0.07175235450267792,0.07465255260467529,0.2715986669063568
205,0.06842391192913055,0.05749751254916191,0.09224090725183487,0.30744218826293945,0.4743954837322235
206,0.4386169910430908,0.06509008258581161,0.06939538568258286,0.09200301021337509,0.33489447832107544
207,0.4843195378780365,0.05476778745651245,0.06617159396409988,0.22942236065864563,0.16531869769096375
208,0.11867928504943848,0.06198957934975624,0.14568211138248444,0.43862712383270264,0.2350219339132309
209,0.42945441603660583,0.061833180487155914,0.07266037911176682,0.25902506709098816,0.17702698707580566
210,0.42923563718795776,0.06180167943239212,0.07445207238197327,0.25791507959365845,0.17659549415111542
211,0.0489378459751606,0.052747782319784164,0.0977492704987526,0.049031052738428116,0.7515340447425842
212,0.24870306253433228,0.05751462280750275,0.07301434129476547,0.46812567114830017,0.15264233946800232
213,0.28828737139701843,0.05527384951710701,0.1410355120897293,0.3476158380508423,0.16778740286827087
214,0.4746629297733307,0.05073685571551323,0.060128435492515564,0.13971157371997833,0.2747601866722107
215,0.03983720391988754,0.03981024771928787,0.044099994003772736,0.03981052711606026,0.8364419937133789
216,0.44926732778549194,0.07862291485071182,0.08178316801786423,0.08942721784114838,0.30089932680130005
217,0.746826171875,0.04569404572248459,0.045426081866025925,0.04792563617229462,0.11412808299064636
218,0.4318804442882538,0.059401340782642365,0.07070982456207275,0.1323830634355545,0.30562537908554077
219,0.5389660000801086,0.05444547161459923,0.06481049209833145,0.18590186536312103,0.15587615966796875
220,0.311737984418869,0.056551698595285416,0.06871826946735382,0.4344063997268677,0.12858566641807556
221,0.08932898938655853,0.06541085988283157,0.12859928607940674,0.328884482383728,0.38777637481689453
222,0.046947818249464035,0.06426132470369339,0.12753649055957794,0.04890137165784836,0.712352991104126
223,0.18942083418369293,0.06659269332885742,0.12846826016902924,0.053690310567617416,0.5618279576301575
224,0.5553440451622009,0.05321021378040314,0.055152684450149536,0.1912343055009842,0.1450587809085846
225,0.13725954294204712,0.04776521027088165,0.27154427766799927,0.46177107095718384,0.0816599428653717
226,0.4820020794868469,0.05787394940853119,0.06972035765647888,0.23263081908226013,0.15777282416820526
227,0.05063209682703018,0.06426917016506195,0.21906466782093048,0.05059818550944328,0.6154358386993408
228,0.038164325058460236,0.05962472781538963,0.04433983191847801,0.039608150720596313,0.8182629942893982
229,0.4235828220844269,0.06098778173327446,0.07366254925727844,0.2629597783088684,0.1788070946931839
230,0.048588261008262634,0.06650672852993011,0.09705103188753128,0.050610072910785675,0.7372438907623291
231,0.7919764518737793,0.040970541536808014,0.04091142117977142,0.04316255450248718,0.08297902345657349
232,0.785014808177948,0.039949022233486176,0.039312683045864105,0.05295145511627197,0.08277201652526855
233,0.037135034799575806,0.11581742018461227,0.04110867902636528,0.03711017593741417,0.7688287496566772
234,0.0670786052942276,0.05648600682616234,0.1213095635175705,0.3566969037055969,0.39842888712882996
235,0.28718850016593933,0.058810655027627945,0.07795412838459015,0.4079391658306122,0.16810758411884308
236,0.7919764518737793,0.040970541536808014,0.04091142117977142,0.04316255450248718,0.08297902345657349
237,0.3401581048965454,0.05917054042220116,0.0750681459903717,0.3561992943286896,0.16940391063690186
238,0.05174786597490311,0.0722455307841301,0.11365694552659988,0.06266278028488159,0.6996868848800659
239,0.5567843914031982,0.05295947194099426,0.06304159760475159,0.1828393191099167,0.14437523484230042
240,0.586260974407196,0.05384216085076332,0.053526412695646286,0.10194595158100128,0.20442453026771545
241,0.7746124267578125,0.040404222905635834,0.04016727954149246,0.0642133504152298,0.08060272783041
242,0.33045729994773865,0.05635726451873779,0.07149901241064072,0.38804835081100464,0.15363812446594238
243,0.803044319152832,0.04071490839123726,0.04047614336013794,0.04270332679152489,0.07306130975484848
244,0.3695189356803894,0.056300677359104156,0.07153938710689545,0.16723044216632843,0.33541056513786316
245,0.4023696184158325,0.06023886799812317,0.06540540605783463,0.2895558774471283,0.18243026733398438
246,0.26846206188201904,0.05315815284848213,0.0704616829752922,0.44950222969055176,0.15841591358184814
247,0.3932362198829651,0.05887668579816818,0.06102602183818817,0.14183810353279114,0.345022976398468
248,0.42022743821144104,0.05779857560992241,0.06880193203687668,0.13512763381004333,0.31804442405700684
249,0.3159375786781311,0.05604378506541252,0.06860533356666565,0.3992147147655487,0.16019859910011292
250,0.8017331957817078,0.03947599232196808,0.03885834291577339,0.03933240473270416,0.08060003817081451
251,0.07450327277183533,0.0742759183049202,0.07806774228811264,0.39043205976486206,0.3827210068702698
252,0.30010801553726196,0.057901591062545776,0.06914615631103516,0.3936202824115753,0.17922398447990417
253,0.0364871583878994,0.03643738105893135,0.04457039386034012,0.036462727934122086,0.8460423350334167
254,0.2835794985294342,0.05675896257162094,0.0708182156085968,0.4175141453742981,0.17132914066314697
255,0.03745127469301224,0.0374259352684021,0.04145875573158264,0.037426192313432693,0.8462378978729248
256,0.42840448021888733,0.05763043835759163,0.06144233047962189,0.28139474987983704,0.17112797498703003
257,0.3498830199241638,0.07701204717159271,0.08010754734277725,0.10544846951961517,0.38754889369010925
258,0.43457314372062683,0.06005308777093887,0.06224537268280983,0.1341496855020523,0.30897870659828186
259,0.2470574676990509,0.060538098216056824,0.073536217212677,0.46502822637557983,0.15383993089199066
260,0.7754146456718445,0.05832523852586746,0.040411993861198425,0.04878915846347809,0.07705897092819214
261,0.7741065621376038,0.04040778428316116,0.04034947603940964,0.0782189592719078,0.06691724061965942
262,0.4771426022052765,0.05547340214252472,0.0574985072016716,0.24516262114048004,0.16472287476062775
263,0.6833057403564453,0.049375154078006744,0.04977838322520256,0.08082231879234314,0.13671837747097015
264,0.42537721991539,0.06124613806605339,0.07378281652927399,0.2630760967731476,0.17651773989200592
265,0.3255259096622467,0.05551625043153763,0.07358735799789429,0.3822575509548187,0.16311295330524445
266,0.31243234872817993,0.06156480684876442,0.07822833210229874,0.2219054400920868,0.32586902379989624
267,0.04612535238265991,0.0631355345249176,0.09825287014245987,0.04843522235751152,0.7440510392189026
268,0.05061035975813866,0.05455051735043526,0.1375182718038559,0.051457371562719345,0.7058634757995605
269,0.0429905541241169,0.049606990069150925,0.06576240062713623,0.04978584125638008,0.791854202747345
270,0.704728364944458,0.05063559114933014,0.050562534481287,0.06748645752668381,0.12658701837062836
271,0.049354009330272675,0.053196363151073456,0.09858055412769318,0.05000627785921097,0.7488628625869751
272,0.26075607538223267,0.05917968973517418,0.20230495929718018,0.06370986253023148,0.4140494167804718
273,0.09190016239881516,0.05545680224895477,0.08483794331550598,0.4079597294330597,0.359845370054245
274,0.24598851799964905,0.05617912858724594,0.3151184022426605,0.08796792477369308,0.294746071100235
275,0.2463551163673401,0.05568450316786766,0.24841780960559845,0.059947121888399124,0.3895954191684723
276,0.04663080722093582,0.05026113614439964,0.16774621605873108,0.04711708053946495,0.6882447600364685
277,0.038692861795425415,0.06926339119672775,0.08311933279037476,0.039614610373973846,0.7693098187446594
278,0.2402341514825821,0.06808461248874664,0.08123187720775604,0.09805232286453247,0.512397050857544
279,0.37537312507629395,0.055920202285051346,0.06071634590625763,0.17115335166454315,0.3368369936943054
280,0.09822098910808563,0.05830039829015732,0.10661536455154419,0.10036312788724899,0.6365001201629639
281,0.37306758761405945,0.05581188201904297,0.07397922873497009,0.3342960774898529,0.16284526884555817
282,0.2609221339225769,0.05377257615327835,0.06709209829568863,0.4505327045917511,0.1676805168390274
283,0.04944717511534691,0.06768240034580231,0.08250367641448975,0.0500902384519577,0.750276505947113
284,0.7593916654586792,0.0462571382522583,0.04619038477540016,0.04873199388384819,0.09942878782749176
285,0.2896520495414734,0.058607399463653564,0.07768470793962479,0.4065292775630951,0.16752657294273376
286,0.42571690678596497,0.061295051127672195,0.07384173572063446,0.26399847865104675,0.17514783143997192
287,0.05341654270887375,0.06326451152563095,0.16708393394947052,0.05700286477804184,0.6592321395874023
288,0.038054194301366806,0.03802844509482384,0.04648457467556,0.03802870959043503,0.8394040465354919
289,0.5538650751113892,0.0523606576025486,0.062328778207302094,0.17878329753875732,0.1526622325181961
290,0.31848809123039246,0.05940168350934982,0.07873754948377609,0.37357568740844727,0.16979700326919556
291,0.5998290777206421,0.048559870570898056,0.04827510938048363,0.09743259847164154,0.2059033364057541
292,0.7602489590644836,0.04159051179885864,0.04153049364686012,0.04381569102406502,0.11281434446573257
293,0.7998510003089905,0.04134724289178848,0.041104771196842194,0.04336654394865036,0.0743303969502449
294,0.09404105693101883,0.055912427604198456,0.13323478400707245,0.1563262939453125,0.5604854226112366
295,0.28860563039779663,0.057097893208265305,0.07302700728178024,0.41805773973464966,0.16321171820163727
296,0.050247322767972946,0.06877760589122772,0.08540105819702148,0.05090077221393585,0.7446731925010681
297,0.38282325863838196,0.06026005372405052,0.07259488850831985,0.3115960657596588,0.17272570729255676
